year,category,winner,entity
1976,BEST PICTURE,False,All the President's Men
1976,BEST PICTURE,False,Bound for Glory
1976,BEST PICTURE,False,Network
1976,BEST PICTURE,True,Rocky
1976,BEST PICTURE,False,Taxi Driver
1976,SHORT FILM (Animated),False,Dedalo
1976,SHORT FILM (Animated),True,Leisure
1976,SHORT FILM (Animated),False,The Street
1976,SHORT FILM (Live Action),True,In the Region of Ice
1976,SHORT FILM (Live Action),False,Kudzu
1976,SHORT FILM (Live Action),False,The Morning Spider
1976,SHORT FILM (Live Action),False,Nightlife
1976,SHORT FILM (Live Action),False,Number One
1976,SOUND,True,All the President's Men
1976,SOUND,False,King Kong
1976,SOUND,False,Rocky
1976,SOUND,False,Silver Streak
1976,SOUND,False,A Star Is Born
1976,WRITING (Screenplay--based on material from another medium),True,All the President's Men
1976,WRITING (Screenplay--based on material from another medium),False,Bound for Glory
1976,WRITING (Screenplay--based on material from another medium),False,Fellini's Casanova
1976,WRITING (Screenplay--based on material from another medium),False,The Seven-per-cent Solution
1976,WRITING (Screenplay--based on material from another medium),False,Voyage of the Damned
1976,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),False,"Cousin, Cousine"
1976,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),False,The Front
1976,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),True,Network
1976,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),False,Rocky
1976,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),False,Seven Beauties
1977,ART DIRECTION,False,Airport '77
1977,ART DIRECTION,False,Close Encounters of the Third Kind
1977,ART DIRECTION,False,The Spy Who Loved Me
1977,ART DIRECTION,True,Star Wars
1977,ART DIRECTION,False,The Turning Point
1977,CINEMATOGRAPHY,True,Close Encounters of the Third Kind
1977,CINEMATOGRAPHY,False,Islands in the Stream
1977,CINEMATOGRAPHY,False,Julia
1977,CINEMATOGRAPHY,False,Looking for Mr. Goodbar
1977,CINEMATOGRAPHY,False,The Turning Point
1977,COSTUME DESIGN,False,Airport '77
1977,COSTUME DESIGN,False,Julia
1977,COSTUME DESIGN,False,A Little Night Music
1977,COSTUME DESIGN,False,The Other Side of Midnight
1977,COSTUME DESIGN,True,Star Wars
1977,DIRECTING,True,Annie Hall
1977,DIRECTING,False,Close Encounters of the Third Kind
1977,DIRECTING,False,Julia
1977,DIRECTING,False,Star Wars
1977,DIRECTING,False,The Turning Point
1977,DOCUMENTARY (Feature),False,The Children of Theatre Street
1977,DOCUMENTARY (Feature),False,High Grass Circus
1977,DOCUMENTARY (Feature),False,Homage to Chagall--The Colours of Love
1977,DOCUMENTARY (Feature),False,Union Maids
1977,DOCUMENTARY (Feature),True,Who Are the DeBolts? And Where Did They Get Nineteen Kids?
1977,DOCUMENTARY (Short Subject),False,"Agueda Martinez: Our People, Our Country"
1977,DOCUMENTARY (Short Subject),False,First Edition
1977,DOCUMENTARY (Short Subject),True,Gravity Is My Enemy
1977,DOCUMENTARY (Short Subject),False,"Of Time, Tombs and Treasure"
1977,DOCUMENTARY (Short Subject),False,The Shetland Experience
1977,FILM EDITING,False,Close Encounters of the Third Kind
1977,FILM EDITING,False,Julia
1977,FILM EDITING,False,Smokey and the Bandit
1977,FILM EDITING,True,Star Wars
1977,FILM EDITING,False,The Turning Point
1977,FOREIGN LANGUAGE FILM,False,Iphigenia
1977,FOREIGN LANGUAGE FILM,True,Madame Rosa
1977,FOREIGN LANGUAGE FILM,False,Operation Thunderbolt
1977,FOREIGN LANGUAGE FILM,False,A Special Day
1977,FOREIGN LANGUAGE FILM,False,That Obscure Object of Desire
1977,MUSIC (Original Score),False,Close Encounters of the Third Kind
1977,MUSIC (Original Score),False,Julia
1977,MUSIC (Original Score),False,Mohammad - Messenger of God
1977,MUSIC (Original Score),False,The Spy Who Loved Me
1977,MUSIC (Original Score),True,Star Wars
1977,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),True,A Little Night Music
1977,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),False,Pete's Dragon
1977,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),False,The Slipper and the Rose--The Story of Cinderella
1977,MUSIC (Original Song),False,Pete's Dragon
1977,MUSIC (Original Song),False,The Spy Who Loved Me
1977,MUSIC (Original Song),False,The Slipper and the Rose--The Story of Cinderella
1977,MUSIC (Original Song),False,The Rescuers
1977,MUSIC (Original Song),True,You Light Up My Life
1977,BEST PICTURE,True,Annie Hall
1977,BEST PICTURE,False,The Goodbye Girl
1977,BEST PICTURE,False,Julia
1977,BEST PICTURE,False,Star Wars
1977,BEST PICTURE,False,The Turning Point
1977,SHORT FILM (Animated),False,The Bead Game
1977,SHORT FILM (Animated),False,The Doonesbury Special
1977,SHORT FILM (Animated),False,Jimmy the C
1977,SHORT FILM (Animated),True,The Sand Castle
1977,SHORT FILM (Live Action),False,The Absent-Minded Waiter
1977,SHORT FILM (Live Action),False,Floating Free
1977,SHORT FILM (Live Action),True,I'll Find a Way
1977,SHORT FILM (Live Action),False,Notes on the Popular Arts
1977,SHORT FILM (Live Action),False,Spaceborne
1977,SOUND,False,Close Encounters of the Third Kind
1977,SOUND,False,The Deep
1977,SOUND,False,Sorcerer
1977,SOUND,True,Star Wars
1977,SOUND,False,The Turning Point
1977,VISUAL EFFECTS,False,Close Encounters of the Third Kind
1977,VISUAL EFFECTS,True,Star Wars
1977,WRITING (Screenplay--based on material from another medium),False,Equus
1977,WRITING (Screenplay--based on material from another medium),False,I Never Promised You a Rose Garden
1977,WRITING (Screenplay--based on material from another medium),True,Julia
1977,WRITING (Screenplay--based on material from another medium),False,"Oh, God!"
1977,WRITING (Screenplay--based on material from another medium),False,That Obscure Object of Desire
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),True,Annie Hall
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),False,The Goodbye Girl
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),False,The Late Show
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),False,Star Wars
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),False,The Turning Point
1978,ART DIRECTION,False,The Brink's Job
1978,ART DIRECTION,False,California Suite
1978,ART DIRECTION,True,Heaven Can Wait
1978,ART DIRECTION,False,Interiors
1978,ART DIRECTION,False,The Wiz
1978,CINEMATOGRAPHY,True,Days of Heaven
1978,CINEMATOGRAPHY,False,The Deer Hunter
1978,CINEMATOGRAPHY,False,Heaven Can Wait
1978,CINEMATOGRAPHY,False,"Same Time, Next Year"
1978,CINEMATOGRAPHY,False,The Wiz
1978,COSTUME DESIGN,False,Caravans
1978,COSTUME DESIGN,False,Days of Heaven
1978,COSTUME DESIGN,True,Death on the Nile
1978,COSTUME DESIGN,False,The Swarm
1978,COSTUME DESIGN,False,The Wiz
1978,DIRECTING,False,Coming Home
1978,DIRECTING,True,The Deer Hunter
1978,DIRECTING,False,Heaven Can Wait
1978,DIRECTING,False,Interiors
1978,DIRECTING,False,Midnight Express
1978,DOCUMENTARY (Feature),False,The Lovers' Wind
1978,DOCUMENTARY (Feature),False,Mysterious Castles of Clay
1978,DOCUMENTARY (Feature),False,Raoni
1978,DOCUMENTARY (Feature),True,Scared Straight!
1978,DOCUMENTARY (Feature),False,With Babies and Banners: Story of the Women's Emergency Brigade
1978,DOCUMENTARY (Short Subject),False,The Divided Trail: A Native American Odyssey
1978,DOCUMENTARY (Short Subject),False,An Encounter with Faces
1978,DOCUMENTARY (Short Subject),True,The Flight of the Gossamer Condor
1978,DOCUMENTARY (Short Subject),False,Goodnight Miss Ann
1978,DOCUMENTARY (Short Subject),False,Squires of San Quentin
1978,FILM EDITING,False,The Boys from Brazil
1978,FILM EDITING,False,Coming Home
1978,FILM EDITING,True,The Deer Hunter
1978,FILM EDITING,False,Midnight Express
1978,FILM EDITING,False,Superman
1978,FOREIGN LANGUAGE FILM,True,Get Out Your Handkerchiefs
1978,FOREIGN LANGUAGE FILM,False,The Glass Cell
1978,FOREIGN LANGUAGE FILM,False,Hungarians
1978,FOREIGN LANGUAGE FILM,False,Viva Italia!
1978,FOREIGN LANGUAGE FILM,False,White Bim Black Ear
1978,MUSIC (Adaptation Score),True,The Buddy Holly Story
1978,MUSIC (Adaptation Score),False,Pretty Baby
1978,MUSIC (Adaptation Score),False,The Wiz
1978,MUSIC (Original Score),False,The Boys from Brazil
1978,MUSIC (Original Score),False,Days of Heaven
1978,MUSIC (Original Score),False,Heaven Can Wait
1978,MUSIC (Original Score),True,Midnight Express
1978,MUSIC (Original Score),False,Superman
1978,MUSIC (Original Song),False,Grease
1978,MUSIC (Original Song),True,Thank God It's Friday
1978,MUSIC (Original Song),False,"Same Time, Next Year"
1978,MUSIC (Original Song),False,Foul Play
1978,MUSIC (Original Song),False,The Magic of Lassie
1978,BEST PICTURE,False,Coming Home
1978,BEST PICTURE,True,The Deer Hunter
1978,BEST PICTURE,False,Heaven Can Wait
1978,BEST PICTURE,False,Midnight Express
1978,BEST PICTURE,False,An Unmarried Woman
1978,SHORT FILM (Animated),False,Oh My Darling
1978,SHORT FILM (Animated),False,Rip Van Winkle
1978,SHORT FILM (Animated),True,Special Delivery
1978,SHORT FILM (Live Action),False,A Different Approach
1978,SHORT FILM (Live Action),False,Mandy's Grandmother
1978,SHORT FILM (Live Action),False,Strange Fruit
1978,SHORT FILM (Live Action),True,Teenage Father
1978,SOUND,False,The Buddy Holly Story
1978,SOUND,False,Days of Heaven
1978,SOUND,True,The Deer Hunter
1978,SOUND,False,Hooper
1978,SOUND,False,Superman
1978,WRITING (Screenplay Based on Material from Another Medium),False,Bloodbrothers
1978,WRITING (Screenplay Based on Material from Another Medium),False,California Suite
1978,WRITING (Screenplay Based on Material from Another Medium),False,Heaven Can Wait
1978,WRITING (Screenplay Based on Material from Another Medium),True,Midnight Express
1978,WRITING (Screenplay Based on Material from Another Medium),False,"Same Time, Next Year"
1978,WRITING (Screenplay Written Directly for the Screen),False,Autumn Sonata
1978,WRITING (Screenplay Written Directly for the Screen),True,Coming Home
1978,WRITING (Screenplay Written Directly for the Screen),False,The Deer Hunter
1978,WRITING (Screenplay Written Directly for the Screen),False,Interiors
1978,WRITING (Screenplay Written Directly for the Screen),False,An Unmarried Woman
1979,ART DIRECTION,False,Alien
1979,ART DIRECTION,True,All That Jazz
1979,ART DIRECTION,False,Apocalypse Now
1979,ART DIRECTION,False,The China Syndrome
1979,ART DIRECTION,False,Star Trek - The Motion Picture
1979,CINEMATOGRAPHY,False,All That Jazz
1979,CINEMATOGRAPHY,True,Apocalypse Now
1979,CINEMATOGRAPHY,False,The Black Hole
1979,CINEMATOGRAPHY,False,Kramer vs. Kramer
1979,CINEMATOGRAPHY,False,1941
1979,COSTUME DESIGN,False,Agatha
1979,COSTUME DESIGN,True,All That Jazz
1979,COSTUME DESIGN,False,Butch and Sundance: The Early Days
1979,COSTUME DESIGN,False,The Europeans
1979,COSTUME DESIGN,False,La Cage aux Folles
1979,DIRECTING,False,All That Jazz
1979,DIRECTING,False,Apocalypse Now
1979,DIRECTING,False,Breaking Away
1979,DIRECTING,True,Kramer vs. Kramer
1979,DIRECTING,False,La Cage aux Folles
1979,DOCUMENTARY (Feature),True,Best Boy
1979,DOCUMENTARY (Feature),False,Generation on the Wind
1979,DOCUMENTARY (Feature),False,Going the Distance
1979,DOCUMENTARY (Feature),False,The Killing Ground
1979,DOCUMENTARY (Feature),False,The War at Home
1979,DOCUMENTARY (Short Subject),False,Dae
1979,DOCUMENTARY (Short Subject),False,Koryo Celadon
1979,DOCUMENTARY (Short Subject),False,Nails
1979,DOCUMENTARY (Short Subject),True,Paul Robeson: Tribute to an Artist
1979,DOCUMENTARY (Short Subject),False,Remember Me
1979,FILM EDITING,True,All That Jazz
1979,FILM EDITING,False,Apocalypse Now
1979,FILM EDITING,False,The Black Stallion
1979,FILM EDITING,False,Kramer vs. Kramer
1979,FILM EDITING,False,The Rose
1979,FOREIGN LANGUAGE FILM,False,The Maids of Wilko
1979,FOREIGN LANGUAGE FILM,False,Mama Turns a Hundred
1979,FOREIGN LANGUAGE FILM,False,A Simple Story
1979,FOREIGN LANGUAGE FILM,True,The Tin Drum
1979,MUSIC (Original Score),False,The Amityville Horror
1979,MUSIC (Original Score),False,The Champ
1979,MUSIC (Original Score),True,A Little Romance
1979,MUSIC (Original Score),False,Star Trek - The Motion Picture
1979,MUSIC (Original Score),False,10
1979,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),True,All That Jazz
1979,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),False,Breaking Away
1979,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),False,The Muppet Movie
1979,MUSIC (Original Song),False,The Promise
1979,MUSIC (Original Song),True,Norma Rae
1979,MUSIC (Original Song),False,10
1979,MUSIC (Original Song),False,The Muppet Movie
1979,MUSIC (Original Song),False,Ice Castles
1979,BEST PICTURE,False,All That Jazz
1979,BEST PICTURE,False,Apocalypse Now
1979,BEST PICTURE,False,Breaking Away
1979,BEST PICTURE,True,Kramer vs. Kramer
1979,BEST PICTURE,False,Norma Rae
1979,SHORT FILM (Animated),False,Dream Doll
1979,SHORT FILM (Animated),True,Every Child
1979,SHORT FILM (Animated),False,It's So Nice to Have a Wolf around the House
1979,SHORT FILM (Live Action),True,Board and Care
1979,SHORT FILM (Live Action),False,Bravery in the Field
1979,SHORT FILM (Live Action),False,"Oh Brother, My Brother"
1979,SHORT FILM (Live Action),False,The Solar Film
1979,SHORT FILM (Live Action),False,Solly's Diner
1979,SOUND,True,Apocalypse Now
1979,SOUND,False,The Electric Horseman
1979,SOUND,False,Meteor
1979,SOUND,False,1941
1979,SOUND,False,The Rose
1979,VISUAL EFFECTS,True,Alien
1979,VISUAL EFFECTS,False,The Black Hole
1979,VISUAL EFFECTS,False,Moonraker
1979,VISUAL EFFECTS,False,1941
1979,VISUAL EFFECTS,False,Star Trek - The Motion Picture
1979,WRITING (Screenplay Based on Material from Another Medium),False,Apocalypse Now
1979,WRITING (Screenplay Based on Material from Another Medium),True,Kramer vs. Kramer
1979,WRITING (Screenplay Based on Material from Another Medium),False,La Cage aux Folles
1979,WRITING (Screenplay Based on Material from Another Medium),False,A Little Romance
1979,WRITING (Screenplay Based on Material from Another Medium),False,Norma Rae
1979,WRITING (Screenplay Written Directly for the Screen),False,All That Jazz
1979,WRITING (Screenplay Written Directly for the Screen),False,...And Justice for All
1979,WRITING (Screenplay Written Directly for the Screen),True,Breaking Away
1979,WRITING (Screenplay Written Directly for the Screen),False,The China Syndrome
1979,WRITING (Screenplay Written Directly for the Screen),False,Manhattan
1980,ART DIRECTION,False,Coal Miner's Daughter
1980,ART DIRECTION,False,The Elephant Man
1980,ART DIRECTION,False,The Empire Strikes Back
1980,ART DIRECTION,False,Kagemusha (The Shadow Warrior)
1980,ART DIRECTION,True,Tess
1980,CINEMATOGRAPHY,False,The Blue Lagoon
1980,CINEMATOGRAPHY,False,Coal Miner's Daughter
1980,CINEMATOGRAPHY,False,The Formula
1980,CINEMATOGRAPHY,False,Raging Bull
1980,CINEMATOGRAPHY,True,Tess
1980,COSTUME DESIGN,False,The Elephant Man
1980,COSTUME DESIGN,False,My Brilliant Career
1980,COSTUME DESIGN,False,Somewhere in Time
1980,COSTUME DESIGN,True,Tess
1980,COSTUME DESIGN,False,When Time Ran Out
1980,DIRECTING,False,The Elephant Man
1980,DIRECTING,True,Ordinary People
1980,DIRECTING,False,Raging Bull
1980,DIRECTING,False,The Stunt Man
1980,DIRECTING,False,Tess
1980,DOCUMENTARY (Feature),False,Agee
1980,DOCUMENTARY (Feature),False,The Day after Trinity
1980,DOCUMENTARY (Feature),True,From Mao to Mozart: Isaac Stern in China
1980,DOCUMENTARY (Feature),False,Front Line
1980,DOCUMENTARY (Feature),False,The Yellow Star - The Persecution of the Jews in Europe 1933-45
1980,DOCUMENTARY (Short Subject),False,Don't Mess with Bill
1980,DOCUMENTARY (Short Subject),False,The Eruption of Mount St. Helens
1980,DOCUMENTARY (Short Subject),False,It's the Same World
1980,DOCUMENTARY (Short Subject),True,Karl Hess: Toward Liberty
1980,DOCUMENTARY (Short Subject),False,Luther Metke at 94
1980,FILM EDITING,False,Coal Miner's Daughter
1980,FILM EDITING,False,The Competition
1980,FILM EDITING,False,The Elephant Man
1980,FILM EDITING,False,Fame
1980,FILM EDITING,True,Raging Bull
1980,FOREIGN LANGUAGE FILM,False,Confidence
1980,FOREIGN LANGUAGE FILM,False,Kagemusha (The Shadow Warrior)
1980,FOREIGN LANGUAGE FILM,False,The Last Metro
1980,FOREIGN LANGUAGE FILM,True,Moscow Does Not Believe in Tears
1980,FOREIGN LANGUAGE FILM,False,The Nest
1980,MUSIC (Original Score),False,Altered States
